x,y,z,phi,theta,psi
9.0088e-05,-0.0024762,-0.0020216,1.6297,0.023462,0.026631
9.0256e-05,-0.0024737,-0.0020247,1.6298,0.023495,0.026678
9.0425e-05,-0.0024711,-0.0020277,1.6298,0.023528,0.026725
9.0593e-05,-0.0024686,-0.0020308,1.6299,0.023562,0.026772
9.0762e-05,-0.002466,-0.0020338,1.63,0.023595,0.026819
9.0931e-05,-0.0024635,-0.0020369,1.6301,0.023628,0.026867
9.11e-05,-0.0024609,-0.0020399,1.6301,0.023662,0.026914
9.1269e-05,-0.0024584,-0.002043,1.6302,0.023696,0.026961
9.1439e-05,-0.0024558,-0.002046,1.6303,0.023729,0.027008
9.1609e-05,-0.0024533,-0.0020491,1.6303,0.023763,0.027055
9.1778e-05,-0.0024507,-0.0020521,1.6304,0.023797,0.027102
9.1949e-05,-0.0024482,-0.0020552,1.6305,0.023831,0.027149
9.2119e-05,-0.0024456,-0.0020582,1.6305,0.023865,0.027196
9.229e-05,-0.0024431,-0.0020612,1.6306,0.023899,0.027243
9.2461e-05,-0.0024405,-0.0020643,1.6307,0.023933,0.027291
9.2632e-05,-0.002438,-0.0020673,1.6307,0.023967,0.027338
9.2803e-05,-0.0024355,-0.0020703,1.6308,0.024001,0.027385
9.2974e-05,-0.0024329,-0.0020733,1.6308,0.024036,0.027432
9.3146e-05,-0.0024304,-0.0020764,1.6309,0.02407,0.027479
9.3318e-05,-0.0024278,-0.0020794,1.631,0.024105,0.027526
9.349e-05,-0.0024253,-0.0020824,1.631,0.024139,0.027573
9.3663e-05,-0.0024227,-0.0020854,1.6311,0.024174,0.02762
9.3835e-05,-0.0024202,-0.0020885,1.6312,0.024208,0.027667
9.4008e-05,-0.0024177,-0.0020915,1.6312,0.024243,0.027714
9.4181e-05,-0.0024151,-0.0020945,1.6313,0.024278,0.027761
9.4354e-05,-0.0024126,-0.0020975,1.6313,0.024313,0.027808
9.4528e-05,-0.0024101,-0.0021005,1.6314,0.024347,0.027854
9.4701e-05,-0.0024075,-0.0021035,1.6315,0.024382,0.027901
9.4875e-05,-0.002405,-0.0021065,1.6315,0.024417,0.027948
9.5049e-05,-0.0024025,-0.0021095,1.6316,0.024453,0.027995
9.5223e-05,-0.0023999,-0.0021125,1.6316,0.024488,0.028042
9.5398e-05,-0.0023974,-0.0021155,1.6317,0.024523,0.028089
9.5573e-05,-0.0023949,-0.0021185,1.6317,0.024558,0.028136
9.5748e-05,-0.0023923,-0.0021215,1.6318,0.024594,0.028183
9.5923e-05,-0.0023898,-0.0021245,1.6319,0.024629,0.02823
9.6098e-05,-0.0023873,-0.0021275,1.6319,0.024665,0.028276
9.6274e-05,-0.0023847,-0.0021305,1.632,0.0247,0.028323
9.6449e-05,-0.0023822,-0.0021334,1.632,0.024736,0.02837
9.6625e-05,-0.0023797,-0.0021364,1.6321,0.024771,0.028417
9.6801e-05,-0.0023772,-0.0021394,1.6321,0.024807,0.028464
9.6978e-05,-0.0023746,-0.0021424,1.6322,0.024843,0.02851
9.7154e-05,-0.0023721,-0.0021454,1.6322,0.024879,0.028557
9.7331e-05,-0.0023696,-0.0021483,1.6323,0.024915,0.028604
9.7508e-05,-0.0023671,-0.0021513,1.6323,0.024951,0.028651
9.7685e-05,-0.0023645,-0.0021543,1.6324,0.024987,0.028698
9.7863e-05,-0.002362,-0.0021573,1.6325,0.025023,0.028744
9.8041e-05,-0.0023595,-0.0021602,1.6325,0.025059,0.028791
9.8218e-05,-0.002357,-0.0021632,1.6326,0.025096,0.028838
9.8396e-05,-0.0023545,-0.0021662,1.6326,0.025132,0.028884
9.8575e-05,-0.002352,-0.0021691,1.6327,0.025169,0.028931
9.8753e-05,-0.0023494,-0.0021721,1.6327,0.025205,0.028978
9.8932e-05,-0.0023469,-0.002175,1.6328,0.025242,0.029025
9.9111e-05,-0.0023444,-0.002178,1.6328,0.025278,0.029071
9.929e-05,-0.0023419,-0.0021809,1.6329,0.025315,0.029118
9.9469e-05,-0.0023394,-0.0021839,1.6329,0.025352,0.029165
9.9649e-05,-0.0023369,-0.0021868,1.633,0.025389,0.029211
9.9828e-05,-0.0023344,-0.0021898,1.633,0.025426,0.029258
0.00010001,-0.0023318,-0.0021927,1.633,0.025463,0.029304
0.00010019,-0.0023293,-0.0021957,1.6331,0.0255,0.029351
0.00010037,-0.0023268,-0.0021986,1.6331,0.025537,0.029398
0.00010055,-0.0023243,-0.0022015,1.6332,0.025574,0.029444
0.00010073,-0.0023218,-0.0022045,1.6332,0.025611,0.029491
0.00010091,-0.0023193,-0.0022074,1.6333,0.025649,0.029537
0.00010109,-0.0023168,-0.0022103,1.6333,0.025686,0.029584
0.00010127,-0.0023143,-0.0022133,1.6334,0.025724,0.029631
0.00010146,-0.0023118,-0.0022162,1.6334,0.025761,0.029677
0.00010164,-0.0023093,-0.0022191,1.6335,0.025799,0.029724
0.00010182,-0.0023068,-0.002222,1.6335,0.025837,0.02977
0.000102,-0.0023043,-0.002225,1.6335,0.025874,0.029817
0.00010218,-0.0023018,-0.0022279,1.6336,0.025912,0.029863
0.00010237,-0.0022993,-0.0022308,1.6336,0.02595,0.02991
0.00010255,-0.0022968,-0.0022337,1.6337,0.025988,0.029956
0.00010273,-0.0022943,-0.0022366,1.6337,0.026026,0.030003
0.00010292,-0.0022918,-0.0022395,1.6338,0.026064,0.030049
0.0001031,-0.0022893,-0.0022425,1.6338,0.026102,0.030096
0.00010328,-0.0022868,-0.0022454,1.6338,0.026141,0.030142
0.00010347,-0.0022843,-0.0022483,1.6339,0.026179,0.030189
0.00010365,-0.0022818,-0.0022512,1.6339,0.026217,0.030235
0.00010383,-0.0022794,-0.0022541,1.634,0.026256,0.030281
0.00010402,-0.0022769,-0.002257,1.634,0.026294,0.030328
0.0001042,-0.0022744,-0.0022599,1.6341,0.026333,0.030374
0.00010439,-0.0022719,-0.0022628,1.6341,0.026372,0.030421
0.00010457,-0.0022694,-0.0022656,1.6341,0.02641,0.030467
0.00010476,-0.0022669,-0.0022685,1.6342,0.026449,0.030514
0.00010494,-0.0022644,-0.0022714,1.6342,0.026488,0.03056
0.00010513,-0.0022619,-0.0022743,1.6343,0.026527,0.030606
0.00010532,-0.0022595,-0.0022772,1.6343,0.026566,0.030653
0.0001055,-0.002257,-0.0022801,1.6343,0.026605,0.030699
0.00010569,-0.0022545,-0.002283,1.6344,0.026644,0.030745
0.00010587,-0.002252,-0.0022858,1.6344,0.026684,0.030792
0.00010606,-0.0022495,-0.0022887,1.6344,0.026723,0.030838
0.00010625,-0.0022471,-0.0022916,1.6345,0.026762,0.030884
0.00010644,-0.0022446,-0.0022945,1.6345,0.026802,0.030931
0.00010662,-0.0022421,-0.0022973,1.6346,0.026842,0.030977
0.00010681,-0.0022396,-0.0023002,1.6346,0.026881,0.031023
0.000107,-0.0022372,-0.0023031,1.6346,0.026921,0.03107
0.00010719,-0.0022347,-0.0023059,1.6347,0.026961,0.031116
0.00010737,-0.0022322,-0.0023088,1.6347,0.027,0.031162
0.00010756,-0.0022297,-0.0023116,1.6347,0.02704,0.031209
0.00010775,-0.0022273,-0.0023145,1.6348,0.02708,0.031255
0.00010794,-0.0022248,-0.0023174,1.6348,0.02712,0.031301
0.00010813,-0.0022223,-0.0023202,1.6348,0.027161,0.031347
0.00010832,-0.0022199,-0.0023231,1.6349,0.027201,0.031394
0.00010851,-0.0022174,-0.0023259,1.6349,0.027241,0.03144
0.0001087,-0.0022149,-0.0023288,1.6349,0.027281,0.031486
0.00010889,-0.0022125,-0.0023316,1.635,0.027322,0.031532
0.00010908,-0.00221,-0.0023344,1.635,0.027362,0.031579
0.00010927,-0.0022076,-0.0023373,1.635,0.027403,0.031625
0.00010946,-0.0022051,-0.0023401,1.6351,0.027444,0.031671
0.00010965,-0.0022026,-0.002343,1.6351,0.027484,0.031717
0.00010984,-0.0022002,-0.0023458,1.6351,0.027525,0.031763
0.00011003,-0.0021977,-0.0023486,1.6352,0.027566,0.03181
0.00011022,-0.0021953,-0.0023515,1.6352,0.027607,0.031856
0.00011041,-0.0021928,-0.0023543,1.6352,0.027648,0.031902
0.0001106,-0.0021903,-0.0023571,1.6353,0.027689,0.031948
0.00011079,-0.0021879,-0.0023599,1.6353,0.02773,0.031994
0.00011099,-0.0021854,-0.0023628,1.6353,0.027771,0.03204
0.00011118,-0.002183,-0.0023656,1.6354,0.027813,0.032086
0.00011137,-0.0021805,-0.0023684,1.6354,0.027854,0.032133
0.00011156,-0.0021781,-0.0023712,1.6354,0.027896,0.032179
0.00011176,-0.0021756,-0.002374,1.6355,0.027937,0.032225
0.00011195,-0.0021732,-0.0023768,1.6355,0.027979,0.032271
0.00011214,-0.0021707,-0.0023797,1.6355,0.028021,0.032317
0.00011234,-0.0021683,-0.0023825,1.6355,0.028062,0.032363
0.00011253,-0.0021658,-0.0023853,1.6356,0.028104,0.032409
0.00011272,-0.0021634,-0.0023881,1.6356,0.028146,0.032455
0.00011292,-0.002161,-0.0023909,1.6356,0.028188,0.032501
0.00011311,-0.0021585,-0.0023937,1.6357,0.02823,0.032547
0.0001133,-0.0021561,-0.0023965,1.6357,0.028272,0.032594
0.0001135,-0.0021536,-0.0023993,1.6357,0.028315,0.03264
0.00011369,-0.0021512,-0.0024021,1.6357,0.028357,0.032686
0.00011389,-0.0021488,-0.0024049,1.6358,0.028399,0.032732
0.00011408,-0.0021463,-0.0024076,1.6358,0.028442,0.032778
0.00011428,-0.0021439,-0.0024104,1.6358,0.028484,0.032824
0.00011447,-0.0021414,-0.0024132,1.6359,0.028527,0.03287
0.00011467,-0.002139,-0.002416,1.6359,0.02857,0.032916
0.00011487,-0.0021366,-0.0024188,1.6359,0.028612,0.032962
0.00011506,-0.0021341,-0.0024216,1.6359,0.028655,0.033008
0.00011526,-0.0021317,-0.0024243,1.636,0.028698,0.033054
0.00011545,-0.0021293,-0.0024271,1.636,0.028741,0.0331
0.00011565,-0.0021269,-0.0024299,1.636,0.028784,0.033146
0.00011585,-0.0021244,-0.0024327,1.636,0.028827,0.033192
0.00011605,-0.002122,-0.0024354,1.6361,0.028871,0.033238
0.00011624,-0.0021196,-0.0024382,1.6361,0.028914,0.033284
0.00011644,-0.0021171,-0.002441,1.6361,0.028957,0.03333
0.00011664,-0.0021147,-0.0024437,1.6362,0.029001,0.033376
0.00011684,-0.0021123,-0.0024465,1.6362,0.029044,0.033422
0.00011703,-0.0021099,-0.0024492,1.6362,0.029088,0.033468
0.00011723,-0.0021075,-0.002452,1.6362,0.029132,0.033514
0.00011743,-0.002105,-0.0024548,1.6363,0.029175,0.03356
0.00011763,-0.0021026,-0.0024575,1.6363,0.029219,0.033606
0.00011783,-0.0021002,-0.0024603,1.6363,0.029263,0.033651
0.00011803,-0.0020978,-0.002463,1.6363,0.029307,0.033697
0.00011823,-0.0020954,-0.0024658,1.6363,0.029351,0.033743
0.00011842,-0.0020929,-0.0024685,1.6364,0.029395,0.033789
0.00011862,-0.0020905,-0.0024712,1.6364,0.02944,0.033835
0.00011882,-0.0020881,-0.002474,1.6364,0.029484,0.033881
0.00011902,-0.0020857,-0.0024767,1.6364,0.029528,0.033927
0.00011922,-0.0020833,-0.0024795,1.6365,0.029573,0.033973
0.00011942,-0.0020809,-0.0024822,1.6365,0.029618,0.034019
0.00011963,-0.0020785,-0.0024849,1.6365,0.029662,0.034065
0.00011983,-0.0020761,-0.0024877,1.6365,0.029707,0.03411
0.00012003,-0.0020737,-0.0024904,1.6366,0.029752,0.034156
0.00012023,-0.0020712,-0.0024931,1.6366,0.029797,0.034202
0.00012043,-0.0020688,-0.0024958,1.6366,0.029842,0.034248
0.00012063,-0.0020664,-0.0024986,1.6366,0.029887,0.034294
0.00012083,-0.002064,-0.0025013,1.6366,0.029932,0.03434
0.00012103,-0.0020616,-0.002504,1.6367,0.029977,0.034386
0.00012124,-0.0020592,-0.0025067,1.6367,0.030022,0.034431
0.00012144,-0.0020568,-0.0025094,1.6367,0.030068,0.034477
0.00012164,-0.0020544,-0.0025122,1.6367,0.030113,0.034523
0.00012184,-0.002052,-0.0025149,1.6368,0.030159,0.034569
0.00012205,-0.0020496,-0.0025176,1.6368,0.030204,0.034615
0.00012225,-0.0020472,-0.0025203,1.6368,0.03025,0.034661
0.00012245,-0.0020448,-0.002523,1.6368,0.030296,0.034706
0.00012266,-0.0020424,-0.0025257,1.6368,0.030342,0.034752
0.00012286,-0.00204,-0.0025284,1.6369,0.030388,0.034798
0.00012306,-0.0020376,-0.0025311,1.6369,0.030434,0.034844
0.00012327,-0.0020353,-0.0025338,1.6369,0.03048,0.03489
0.00012347,-0.0020329,-0.0025365,1.6369,0.030526,0.034935
0.00012368,-0.0020305,-0.0025392,1.6369,0.030572,0.034981
0.00012388,-0.0020281,-0.0025419,1.637,0.030619,0.035027
0.00012409,-0.0020257,-0.0025445,1.637,0.030665,0.035073
0.00012429,-0.0020233,-0.0025472,1.637,0.030711,0.035119
0.0001245,-0.0020209,-0.0025499,1.637,0.030758,0.035164
0.0001247,-0.0020185,-0.0025526,1.637,0.030805,0.03521
0.00012491,-0.0020161,-0.0025553,1.6371,0.030852,0.035256
0.00012511,-0.0020138,-0.002558,1.6371,0.030898,0.035302
0.00012532,-0.0020114,-0.0025606,1.6371,0.030945,0.035347
0.00012553,-0.002009,-0.0025633,1.6371,0.030992,0.035393
0.00012573,-0.0020066,-0.002566,1.6371,0.031039,0.035439
0.00012594,-0.0020042,-0.0025687,1.6371,0.031087,0.035485
0.00012614,-0.0020019,-0.0025713,1.6372,0.031134,0.03553
0.00012635,-0.0019995,-0.002574,1.6372,0.031181,0.035576
0.00012656,-0.0019971,-0.0025767,1.6372,0.031229,0.035622
0.00012677,-0.0019947,-0.0025793,1.6372,0.031276,0.035668
0.00012697,-0.0019924,-0.002582,1.6372,0.031324,0.035713
0.00012718,-0.00199,-0.0025846,1.6373,0.031372,0.035759
0.00012739,-0.0019876,-0.0025873,1.6373,0.031419,0.035805
0.0001276,-0.0019852,-0.00259,1.6373,0.031467,0.035851
0.00012781,-0.0019829,-0.0025926,1.6373,0.031515,0.035896
0.00012801,-0.0019805,-0.0025953,1.6373,0.031563,0.035942
0.00012822,-0.0019781,-0.0025979,1.6373,0.031611,0.035988
0.00012843,-0.0019758,-0.0026006,1.6374,0.031659,0.036033
0.00012864,-0.0019734,-0.0026032,1.6374,0.031708,0.036079
0.00012885,-0.001971,-0.0026058,1.6374,0.031756,0.036125
0.00012906,-0.0019687,-0.0026085,1.6374,0.031805,0.036171
0.00012927,-0.0019663,-0.0026111,1.6374,0.031853,0.036216
0.00012948,-0.0019639,-0.0026138,1.6374,0.031902,0.036262
0.00012969,-0.0019616,-0.0026164,1.6375,0.031951,0.036308
0.0001299,-0.0019592,-0.002619,1.6375,0.031999,0.036353
0.00013011,-0.0019568,-0.0026217,1.6375,0.032048,0.036399
0.00013032,-0.0019545,-0.0026243,1.6375,0.032097,0.036445
0.00013053,-0.0019521,-0.0026269,1.6375,0.032146,0.03649
0.00013074,-0.0019498,-0.0026295,1.6375,0.032195,0.036536
0.00013095,-0.0019474,-0.0026322,1.6375,0.032245,0.036582
0.00013116,-0.001945,-0.0026348,1.6376,0.032294,0.036627
0.00013137,-0.0019427,-0.0026374,1.6376,0.032343,0.036673
0.00013159,-0.0019403,-0.00264,1.6376,0.032393,0.036719
0.0001318,-0.001938,-0.0026426,1.6376,0.032442,0.036764
0.00013201,-0.0019356,-0.0026453,1.6376,0.032492,0.03681
0.00013222,-0.0019333,-0.0026479,1.6376,0.032542,0.036856
0.00013244,-0.0019309,-0.0026505,1.6376,0.032592,0.036901
0.00013265,-0.0019286,-0.0026531,1.6377,0.032642,0.036947
0.00013286,-0.0019262,-0.0026557,1.6377,0.032692,0.036993
0.00013307,-0.0019239,-0.0026583,1.6377,0.032742,0.037038
0.00013329,-0.0019215,-0.0026609,1.6377,0.032792,0.037084
0.0001335,-0.0019192,-0.0026635,1.6377,0.032842,0.03713
0.00013371,-0.0019168,-0.0026661,1.6377,0.032893,0.037175
0.00013393,-0.0019145,-0.0026687,1.6377,0.032943,0.037221
0.00013414,-0.0019121,-0.0026713,1.6378,0.032994,0.037266
0.00013436,-0.0019098,-0.0026739,1.6378,0.033044,0.037312
0.00013457,-0.0019075,-0.0026765,1.6378,0.033095,0.037358
0.00013478,-0.0019051,-0.0026791,1.6378,0.033146,0.037403
0.000135,-0.0019028,-0.0026816,1.6378,0.033197,0.037449
0.00013521,-0.0019004,-0.0026842,1.6378,0.033248,0.037495
0.00013543,-0.0018981,-0.0026868,1.6378,0.033299,0.03754
0.00013564,-0.0018958,-0.0026894,1.6379,0.03335,0.037586
0.00013586,-0.0018934,-0.002692,1.6379,0.033401,0.037632
0.00013608,-0.0018911,-0.0026945,1.6379,0.033453,0.037677
0.00013629,-0.0018888,-0.0026971,1.6379,0.033504,0.037723
0.00013651,-0.0018864,-0.0026997,1.6379,0.033556,0.037768
0.00013672,-0.0018841,-0.0027023,1.6379,0.033607,0.037814
0.00013694,-0.0018818,-0.0027048,1.6379,0.033659,0.03786
0.00013716,-0.0018794,-0.0027074,1.6379,0.033711,0.037905
0.00013737,-0.0018771,-0.00271,1.638,0.033763,0.037951
0.00013759,-0.0018748,-0.0027125,1.638,0.033815,0.037996
0.00013781,-0.0018724,-0.0027151,1.638,0.033867,0.038042
0.00013803,-0.0018701,-0.0027176,1.638,0.033919,0.038088
0.00013824,-0.0018678,-0.0027202,1.638,0.033971,0.038133
0.00013846,-0.0018654,-0.0027227,1.638,0.034024,0.038179
0.00013868,-0.0018631,-0.0027253,1.638,0.034076,0.038225
0.0001389,-0.0018608,-0.0027279,1.638,0.034129,0.03827
0.00013911,-0.0018585,-0.0027304,1.6381,0.034181,0.038316
0.00013933,-0.0018562,-0.0027329,1.6381,0.034234,0.038361
0.00013955,-0.0018538,-0.0027355,1.6381,0.034287,0.038407
0.00013977,-0.0018515,-0.002738,1.6381,0.03434,0.038453
0.00013999,-0.0018492,-0.0027406,1.6381,0.034393,0.038498
0.00014021,-0.0018469,-0.0027431,1.6381,0.034446,0.038544
0.00014043,-0.0018445,-0.0027457,1.6381,0.034499,0.038589
0.00014065,-0.0018422,-0.0027482,1.6381,0.034553,0.038635
0.00014087,-0.0018399,-0.0027507,1.6381,0.034606,0.038681
0.00014109,-0.0018376,-0.0027533,1.6382,0.034659,0.038726
0.00014131,-0.0018353,-0.0027558,1.6382,0.034713,0.038772
0.00014153,-0.001833,-0.0027583,1.6382,0.034767,0.038817
0.00014175,-0.0018307,-0.0027608,1.6382,0.03482,0.038863
0.00014197,-0.0018283,-0.0027634,1.6382,0.034874,0.038909
0.00014219,-0.001826,-0.0027659,1.6382,0.034928,0.038954
