x,y,z,phi,theta,psi
2.8984e-05,1.5559e-05,0.99739,-6.0523e-08,-6.5502e-05,-6.6206e-07
2.906e-05,1.5624e-05,0.99832,-6.0761e-08,-6.5648e-05,-6.6302e-07
2.9136e-05,1.569e-05,0.99925,-6.1e-08,-6.5793e-05,-6.6397e-07
2.9212e-05,1.5755e-05,1.0002,-6.124e-08,-6.5939e-05,-6.6493e-07
2.9289e-05,1.5821e-05,1.0011,-6.1481e-08,-6.6085e-05,-6.6589e-07
2.9365e-05,1.5886e-05,1.002,-6.1722e-08,-6.6232e-05,-6.6685e-07
2.9441e-05,1.5952e-05,1.0029,-6.1964e-08,-6.6378e-05,-6.6781e-07
2.9517e-05,1.6018e-05,1.0039,-6.2207e-08,-6.6525e-05,-6.6877e-07
2.9593e-05,1.6084e-05,1.0048,-6.2451e-08,-6.6672e-05,-6.6973e-07
2.9669e-05,1.615e-05,1.0057,-6.2695e-08,-6.6819e-05,-6.7068e-07
2.9746e-05,1.6216e-05,1.0066,-6.2941e-08,-6.6966e-05,-6.7164e-07
2.9822e-05,1.6283e-05,1.0075,-6.3187e-08,-6.7113e-05,-6.726e-07
2.9898e-05,1.6349e-05,1.0084,-6.3433e-08,-6.726e-05,-6.7356e-07
2.9974e-05,1.6416e-05,1.0093,-6.3681e-08,-6.7408e-05,-6.7452e-07
3.005e-05,1.6482e-05,1.0102,-6.3929e-08,-6.7556e-05,-6.7547e-07
3.0126e-05,1.6549e-05,1.0111,-6.4178e-08,-6.7704e-05,-6.7643e-07
3.0202e-05,1.6616e-05,1.012,-6.4428e-08,-6.7852e-05,-6.7739e-07
3.0278e-05,1.6683e-05,1.0129,-6.4679e-08,-6.8e-05,-6.7835e-07
3.0354e-05,1.675e-05,1.0138,-6.493e-08,-6.8149e-05,-6.7931e-07
3.043e-05,1.6817e-05,1.0147,-6.5182e-08,-6.8297e-05,-6.8026e-07
3.0506e-05,1.6884e-05,1.0156,-6.5435e-08,-6.8446e-05,-6.8122e-07
3.0582e-05,1.6951e-05,1.0165,-6.5688e-08,-6.8595e-05,-6.8218e-07
3.0658e-05,1.7019e-05,1.0174,-6.5942e-08,-6.8744e-05,-6.8314e-07
3.0734e-05,1.7086e-05,1.0183,-6.6197e-08,-6.8893e-05,-6.841e-07
3.081e-05,1.7154e-05,1.0192,-6.6453e-08,-6.9043e-05,-6.8505e-07
3.0886e-05,1.7222e-05,1.0201,-6.671e-08,-6.9193e-05,-6.8601e-07
3.0961e-05,1.729e-05,1.0209,-6.6967e-08,-6.9342e-05,-6.8697e-07
3.1037e-05,1.7357e-05,1.0218,-6.7225e-08,-6.9492e-05,-6.8793e-07
3.1113e-05,1.7425e-05,1.0227,-6.7483e-08,-6.9643e-05,-6.8889e-07
3.1189e-05,1.7493e-05,1.0236,-6.7743e-08,-6.9793e-05,-6.8984e-07
3.1265e-05,1.7562e-05,1.0245,-6.8003e-08,-6.9943e-05,-6.908e-07
3.134e-05,1.763e-05,1.0253,-6.8264e-08,-7.0094e-05,-6.9176e-07
3.1416e-05,1.7698e-05,1.0262,-6.8525e-08,-7.0245e-05,-6.9272e-07
3.1492e-05,1.7767e-05,1.0271,-6.8788e-08,-7.0396e-05,-6.9368e-07
3.1567e-05,1.7835e-05,1.0279,-6.9051e-08,-7.0547e-05,-6.9463e-07
3.1643e-05,1.7904e-05,1.0288,-6.9315e-08,-7.0699e-05,-6.9559e-07
3.1718e-05,1.7972e-05,1.0297,-6.9579e-08,-7.085e-05,-6.9655e-07
3.1794e-05,1.8041e-05,1.0305,-6.9844e-08,-7.1002e-05,-6.9751e-07
3.187e-05,1.811e-05,1.0314,-7.011e-08,-7.1154e-05,-6.9847e-07
3.1945e-05,1.8179e-05,1.0322,-7.0377e-08,-7.1306e-05,-6.9943e-07
3.202e-05,1.8248e-05,1.0331,-7.0644e-08,-7.1458e-05,-7.0039e-07
3.2096e-05,1.8317e-05,1.0339,-7.0912e-08,-7.161e-05,-7.0134e-07
3.2171e-05,1.8386e-05,1.0348,-7.1181e-08,-7.1763e-05,-7.023e-07
3.2247e-05,1.8456e-05,1.0356,-7.1451e-08,-7.1916e-05,-7.0326e-07
3.2322e-05,1.8525e-05,1.0365,-7.1721e-08,-7.2069e-05,-7.0422e-07
3.2397e-05,1.8594e-05,1.0373,-7.1992e-08,-7.2222e-05,-7.0518e-07
3.2472e-05,1.8664e-05,1.0382,-7.2263e-08,-7.2375e-05,-7.0614e-07
3.2548e-05,1.8733e-05,1.039,-7.2536e-08,-7.2529e-05,-7.071e-07
3.2623e-05,1.8803e-05,1.0398,-7.2809e-08,-7.2682e-05,-7.0806e-07
3.2698e-05,1.8873e-05,1.0407,-7.3082e-08,-7.2836e-05,-7.0902e-07
3.2773e-05,1.8943e-05,1.0415,-7.3357e-08,-7.299e-05,-7.0998e-07
3.2848e-05,1.9013e-05,1.0424,-7.3632e-08,-7.3144e-05,-7.1094e-07
3.2923e-05,1.9083e-05,1.0432,-7.3908e-08,-7.3299e-05,-7.119e-07
3.2998e-05,1.9153e-05,1.044,-7.4184e-08,-7.3453e-05,-7.1286e-07
3.3073e-05,1.9223e-05,1.0448,-7.4461e-08,-7.3608e-05,-7.1382e-07
3.3148e-05,1.9293e-05,1.0457,-7.4739e-08,-7.3763e-05,-7.1478e-07
3.3222e-05,1.9363e-05,1.0465,-7.5018e-08,-7.3918e-05,-7.1574e-07
3.3297e-05,1.9433e-05,1.0473,-7.5297e-08,-7.4073e-05,-7.167e-07
3.3372e-05,1.9504e-05,1.0481,-7.5577e-08,-7.4229e-05,-7.1766e-07
3.3447e-05,1.9574e-05,1.0489,-7.5857e-08,-7.4384e-05,-7.1862e-07
3.3521e-05,1.9645e-05,1.0498,-7.6139e-08,-7.454e-05,-7.1959e-07
3.3596e-05,1.9715e-05,1.0506,-7.6421e-08,-7.4696e-05,-7.2055e-07
3.367e-05,1.9786e-05,1.0514,-7.6703e-08,-7.4852e-05,-7.2151e-07
3.3745e-05,1.9857e-05,1.0522,-7.6986e-08,-7.5009e-05,-7.2247e-07
3.3819e-05,1.9928e-05,1.053,-7.727e-08,-7.5165e-05,-7.2343e-07
3.3894e-05,1.9998e-05,1.0538,-7.7555e-08,-7.5322e-05,-7.244e-07
3.3968e-05,2.0069e-05,1.0546,-7.784e-08,-7.5479e-05,-7.2536e-07
3.4042e-05,2.014e-05,1.0554,-7.8126e-08,-7.5636e-05,-7.2632e-07
3.4117e-05,2.0211e-05,1.0562,-7.8413e-08,-7.5793e-05,-7.2728e-07
3.4191e-05,2.0282e-05,1.057,-7.87e-08,-7.5951e-05,-7.2825e-07
3.4265e-05,2.0354e-05,1.0578,-7.8988e-08,-7.6109e-05,-7.2921e-07
3.4339e-05,2.0425e-05,1.0586,-7.9276e-08,-7.6266e-05,-7.3017e-07
3.4413e-05,2.0496e-05,1.0594,-7.9565e-08,-7.6424e-05,-7.3114e-07
3.4487e-05,2.0567e-05,1.0602,-7.9855e-08,-7.6583e-05,-7.321e-07
3.4561e-05,2.0639e-05,1.061,-8.0146e-08,-7.6741e-05,-7.3307e-07
3.4635e-05,2.071e-05,1.0617,-8.0437e-08,-7.69e-05,-7.3403e-07
3.4709e-05,2.0782e-05,1.0625,-8.0728e-08,-7.7058e-05,-7.35e-07
3.4782e-05,2.0853e-05,1.0633,-8.1021e-08,-7.7217e-05,-7.3596e-07
3.4856e-05,2.0925e-05,1.0641,-8.1314e-08,-7.7376e-05,-7.3693e-07
3.493e-05,2.0996e-05,1.0649,-8.1607e-08,-7.7536e-05,-7.3789e-07
3.5003e-05,2.1068e-05,1.0656,-8.1902e-08,-7.7695e-05,-7.3886e-07
3.5077e-05,2.114e-05,1.0664,-8.2197e-08,-7.7855e-05,-7.3983e-07
3.515e-05,2.1212e-05,1.0672,-8.2492e-08,-7.8015e-05,-7.4079e-07
3.5224e-05,2.1283e-05,1.068,-8.2788e-08,-7.8175e-05,-7.4176e-07
3.5297e-05,2.1355e-05,1.0687,-8.3085e-08,-7.8335e-05,-7.4273e-07
3.537e-05,2.1427e-05,1.0695,-8.3382e-08,-7.8496e-05,-7.437e-07
3.5443e-05,2.1499e-05,1.0702,-8.368e-08,-7.8657e-05,-7.4466e-07
3.5516e-05,2.1571e-05,1.071,-8.3979e-08,-7.8817e-05,-7.4563e-07
3.559e-05,2.1643e-05,1.0718,-8.4278e-08,-7.8978e-05,-7.466e-07
3.5663e-05,2.1715e-05,1.0725,-8.4578e-08,-7.914e-05,-7.4757e-07
3.5735e-05,2.1787e-05,1.0733,-8.4878e-08,-7.9301e-05,-7.4854e-07
3.5808e-05,2.186e-05,1.074,-8.5179e-08,-7.9463e-05,-7.4951e-07
3.5881e-05,2.1932e-05,1.0748,-8.5481e-08,-7.9625e-05,-7.5048e-07
3.5954e-05,2.2004e-05,1.0755,-8.5783e-08,-7.9787e-05,-7.5145e-07
3.6027e-05,2.2076e-05,1.0763,-8.6086e-08,-7.9949e-05,-7.5242e-07
3.6099e-05,2.2149e-05,1.077,-8.6389e-08,-8.0111e-05,-7.5339e-07
3.6172e-05,2.2221e-05,1.0778,-8.6693e-08,-8.0274e-05,-7.5436e-07
3.6244e-05,2.2293e-05,1.0785,-8.6998e-08,-8.0437e-05,-7.5533e-07
3.6317e-05,2.2366e-05,1.0793,-8.7303e-08,-8.06e-05,-7.5631e-07
3.6389e-05,2.2438e-05,1.08,-8.7609e-08,-8.0763e-05,-7.5728e-07
3.6461e-05,2.2511e-05,1.0807,-8.7915e-08,-8.0926e-05,-7.5825e-07
3.6533e-05,2.2583e-05,1.0815,-8.8222e-08,-8.109e-05,-7.5923e-07
3.6605e-05,2.2656e-05,1.0822,-8.8529e-08,-8.1254e-05,-7.602e-07
3.6677e-05,2.2728e-05,1.0829,-8.8837e-08,-8.1418e-05,-7.6117e-07
3.6749e-05,2.2801e-05,1.0836,-8.9146e-08,-8.1582e-05,-7.6215e-07
3.6821e-05,2.2874e-05,1.0844,-8.9455e-08,-8.1746e-05,-7.6312e-07
3.6893e-05,2.2946e-05,1.0851,-8.9764e-08,-8.1911e-05,-7.641e-07
3.6965e-05,2.3019e-05,1.0858,-9.0075e-08,-8.2076e-05,-7.6508e-07
3.7037e-05,2.3092e-05,1.0865,-9.0385e-08,-8.224e-05,-7.6605e-07
3.7108e-05,2.3164e-05,1.0873,-9.0697e-08,-8.2406e-05,-7.6703e-07
3.718e-05,2.3237e-05,1.088,-9.1009e-08,-8.2571e-05,-7.6801e-07
3.7251e-05,2.331e-05,1.0887,-9.1321e-08,-8.2737e-05,-7.6898e-07
3.7322e-05,2.3383e-05,1.0894,-9.1634e-08,-8.2902e-05,-7.6996e-07
3.7394e-05,2.3455e-05,1.0901,-9.1947e-08,-8.3068e-05,-7.7094e-07
3.7465e-05,2.3528e-05,1.0908,-9.2261e-08,-8.3235e-05,-7.7192e-07
3.7536e-05,2.3601e-05,1.0915,-9.2576e-08,-8.3401e-05,-7.729e-07
3.7607e-05,2.3674e-05,1.0922,-9.2891e-08,-8.3568e-05,-7.7388e-07
3.7678e-05,2.3747e-05,1.0929,-9.3207e-08,-8.3734e-05,-7.7486e-07
3.7749e-05,2.382e-05,1.0936,-9.3523e-08,-8.3901e-05,-7.7584e-07
3.782e-05,2.3893e-05,1.0943,-9.3839e-08,-8.4069e-05,-7.7682e-07
3.789e-05,2.3966e-05,1.095,-9.4157e-08,-8.4236e-05,-7.7781e-07
3.7961e-05,2.4038e-05,1.0957,-9.4474e-08,-8.4404e-05,-7.7879e-07
3.8031e-05,2.4111e-05,1.0964,-9.4792e-08,-8.4571e-05,-7.7977e-07
3.8102e-05,2.4184e-05,1.0971,-9.5111e-08,-8.474e-05,-7.8076e-07
3.8172e-05,2.4257e-05,1.0978,-9.543e-08,-8.4908e-05,-7.8174e-07
3.8242e-05,2.433e-05,1.0985,-9.575e-08,-8.5076e-05,-7.8273e-07
3.8313e-05,2.4403e-05,1.0991,-9.607e-08,-8.5245e-05,-7.8371e-07
3.8383e-05,2.4476e-05,1.0998,-9.6391e-08,-8.5414e-05,-7.847e-07
3.8453e-05,2.4549e-05,1.1005,-9.6712e-08,-8.5583e-05,-7.8569e-07
3.8523e-05,2.4622e-05,1.1012,-9.7034e-08,-8.5752e-05,-7.8667e-07
3.8593e-05,2.4695e-05,1.1019,-9.7356e-08,-8.5922e-05,-7.8766e-07
3.8662e-05,2.4768e-05,1.1025,-9.7679e-08,-8.6091e-05,-7.8865e-07
3.8732e-05,2.4841e-05,1.1032,-9.8002e-08,-8.6261e-05,-7.8964e-07
3.8801e-05,2.4914e-05,1.1039,-9.8325e-08,-8.6431e-05,-7.9063e-07
3.8871e-05,2.4987e-05,1.1045,-9.8649e-08,-8.6602e-05,-7.9162e-07
3.894e-05,2.506e-05,1.1052,-9.8974e-08,-8.6772e-05,-7.9261e-07
3.901e-05,2.5133e-05,1.1059,-9.9299e-08,-8.6943e-05,-7.936e-07
3.9079e-05,2.5206e-05,1.1065,-9.9624e-08,-8.7114e-05,-7.9459e-07
3.9148e-05,2.5279e-05,1.1072,-9.995e-08,-8.7285e-05,-7.9559e-07
3.9217e-05,2.5352e-05,1.1079,-1.0028e-07,-8.7457e-05,-7.9658e-07
3.9286e-05,2.5425e-05,1.1085,-1.006e-07,-8.7628e-05,-7.9757e-07
3.9355e-05,2.5498e-05,1.1092,-1.0093e-07,-8.78e-05,-7.9857e-07
3.9423e-05,2.5571e-05,1.1098,-1.0126e-07,-8.7972e-05,-7.9956e-07
3.9492e-05,2.5643e-05,1.1105,-1.0159e-07,-8.8144e-05,-8.0056e-07
3.9561e-05,2.5716e-05,1.1111,-1.0192e-07,-8.8317e-05,-8.0156e-07
3.9629e-05,2.5789e-05,1.1118,-1.0224e-07,-8.8489e-05,-8.0255e-07
3.9697e-05,2.5862e-05,1.1124,-1.0257e-07,-8.8662e-05,-8.0355e-07
3.9766e-05,2.5935e-05,1.113,-1.029e-07,-8.8836e-05,-8.0455e-07
3.9834e-05,2.6008e-05,1.1137,-1.0323e-07,-8.9009e-05,-8.0555e-07
3.9902e-05,2.6081e-05,1.1143,-1.0356e-07,-8.9182e-05,-8.0655e-07
3.997e-05,2.6153e-05,1.115,-1.039e-07,-8.9356e-05,-8.0755e-07
4.0037e-05,2.6226e-05,1.1156,-1.0423e-07,-8.953e-05,-8.0855e-07
4.0105e-05,2.6299e-05,1.1162,-1.0456e-07,-8.9704e-05,-8.0956e-07
4.0173e-05,2.6372e-05,1.1169,-1.0489e-07,-8.9879e-05,-8.1056e-07
4.024e-05,2.6444e-05,1.1175,-1.0522e-07,-9.0054e-05,-8.1156e-07
4.0308e-05,2.6517e-05,1.1181,-1.0556e-07,-9.0228e-05,-8.1257e-07
4.0375e-05,2.659e-05,1.1187,-1.0589e-07,-9.0404e-05,-8.1357e-07
4.0442e-05,2.6662e-05,1.1194,-1.0622e-07,-9.0579e-05,-8.1458e-07
4.0509e-05,2.6735e-05,1.12,-1.0656e-07,-9.0754e-05,-8.1559e-07
4.0577e-05,2.6808e-05,1.1206,-1.0689e-07,-9.093e-05,-8.1659e-07
4.0643e-05,2.688e-05,1.1212,-1.0723e-07,-9.1106e-05,-8.176e-07
4.071e-05,2.6953e-05,1.1218,-1.0756e-07,-9.1282e-05,-8.1861e-07
4.0777e-05,2.7025e-05,1.1224,-1.079e-07,-9.1459e-05,-8.1962e-07
4.0844e-05,2.7098e-05,1.1231,-1.0824e-07,-9.1636e-05,-8.2063e-07
4.091e-05,2.717e-05,1.1237,-1.0857e-07,-9.1813e-05,-8.2164e-07
4.0976e-05,2.7242e-05,1.1243,-1.0891e-07,-9.199e-05,-8.2266e-07
4.1043e-05,2.7315e-05,1.1249,-1.0925e-07,-9.2167e-05,-8.2367e-07
4.1109e-05,2.7387e-05,1.1255,-1.0959e-07,-9.2345e-05,-8.2468e-07
4.1175e-05,2.7459e-05,1.1261,-1.0992e-07,-9.2522e-05,-8.257e-07
4.1241e-05,2.7532e-05,1.1267,-1.1026e-07,-9.2701e-05,-8.2672e-07
4.1307e-05,2.7604e-05,1.1273,-1.106e-07,-9.2879e-05,-8.2773e-07
4.1372e-05,2.7676e-05,1.1279,-1.1094e-07,-9.3057e-05,-8.2875e-07
4.1438e-05,2.7748e-05,1.1285,-1.1128e-07,-9.3236e-05,-8.2977e-07
4.1504e-05,2.782e-05,1.129,-1.1162e-07,-9.3415e-05,-8.3079e-07
4.1569e-05,2.7892e-05,1.1296,-1.1196e-07,-9.3594e-05,-8.3181e-07
4.1634e-05,2.7964e-05,1.1302,-1.123e-07,-9.3774e-05,-8.3283e-07
4.1699e-05,2.8036e-05,1.1308,-1.1264e-07,-9.3953e-05,-8.3385e-07
4.1764e-05,2.8108e-05,1.1314,-1.1298e-07,-9.4133e-05,-8.3487e-07
4.1829e-05,2.818e-05,1.132,-1.1332e-07,-9.4313e-05,-8.359e-07
4.1894e-05,2.8252e-05,1.1326,-1.1366e-07,-9.4494e-05,-8.3692e-07
4.1959e-05,2.8324e-05,1.1331,-1.1401e-07,-9.4674e-05,-8.3795e-07
4.2024e-05,2.8395e-05,1.1337,-1.1435e-07,-9.4855e-05,-8.3897e-07
4.2088e-05,2.8467e-05,1.1343,-1.1469e-07,-9.5036e-05,-8.4e-07
4.2152e-05,2.8538e-05,1.1348,-1.1503e-07,-9.5218e-05,-8.4103e-07
4.2217e-05,2.861e-05,1.1354,-1.1538e-07,-9.5399e-05,-8.4206e-07
4.2281e-05,2.8681e-05,1.136,-1.1572e-07,-9.5581e-05,-8.4309e-07
4.2345e-05,2.8753e-05,1.1365,-1.1606e-07,-9.5763e-05,-8.4412e-07
4.2409e-05,2.8824e-05,1.1371,-1.1641e-07,-9.5945e-05,-8.4515e-07
4.2472e-05,2.8896e-05,1.1377,-1.1675e-07,-9.6128e-05,-8.4619e-07
4.2536e-05,2.8967e-05,1.1382,-1.171e-07,-9.631e-05,-8.4722e-07
4.26e-05,2.9038e-05,1.1388,-1.1744e-07,-9.6493e-05,-8.4826e-07
4.2663e-05,2.9109e-05,1.1393,-1.1779e-07,-9.6677e-05,-8.4929e-07
4.2726e-05,2.918e-05,1.1399,-1.1813e-07,-9.686e-05,-8.5033e-07
4.279e-05,2.9251e-05,1.1405,-1.1848e-07,-9.7044e-05,-8.5137e-07
4.2853e-05,2.9322e-05,1.141,-1.1882e-07,-9.7228e-05,-8.5241e-07
4.2916e-05,2.9393e-05,1.1415,-1.1917e-07,-9.7412e-05,-8.5345e-07
4.2978e-05,2.9464e-05,1.1421,-1.1952e-07,-9.7596e-05,-8.5449e-07
4.3041e-05,2.9535e-05,1.1426,-1.1986e-07,-9.7781e-05,-8.5553e-07
4.3104e-05,2.9605e-05,1.1432,-1.2021e-07,-9.7966e-05,-8.5657e-07
4.3166e-05,2.9676e-05,1.1437,-1.2056e-07,-9.8151e-05,-8.5762e-07
4.3229e-05,2.9746e-05,1.1443,-1.209e-07,-9.8336e-05,-8.5866e-07
4.3291e-05,2.9817e-05,1.1448,-1.2125e-07,-9.8522e-05,-8.5971e-07
4.3353e-05,2.9887e-05,1.1453,-1.216e-07,-9.8708e-05,-8.6076e-07
4.3415e-05,2.9957e-05,1.1459,-1.2195e-07,-9.8894e-05,-8.6181e-07
4.3477e-05,3.0028e-05,1.1464,-1.2229e-07,-9.9081e-05,-8.6286e-07
4.3538e-05,3.0098e-05,1.1469,-1.2264e-07,-9.9267e-05,-8.6391e-07
4.36e-05,3.0168e-05,1.1474,-1.2299e-07,-9.9454e-05,-8.6496e-07
4.3661e-05,3.0238e-05,1.148,-1.2334e-07,-9.9641e-05,-8.6601e-07
4.3723e-05,3.0308e-05,1.1485,-1.2369e-07,-9.9829e-05,-8.6707e-07
4.3784e-05,3.0378e-05,1.149,-1.2404e-07,-0.00010002,-8.6812e-07
4.3845e-05,3.0447e-05,1.1495,-1.2439e-07,-0.0001002,-8.6918e-07
4.3906e-05,3.0517e-05,1.15,-1.2474e-07,-0.00010039,-8.7024e-07
4.3967e-05,3.0587e-05,1.1506,-1.2509e-07,-0.00010058,-8.713e-07
4.4027e-05,3.0656e-05,1.1511,-1.2544e-07,-0.00010077,-8.7236e-07
4.4088e-05,3.0725e-05,1.1516,-1.2579e-07,-0.00010096,-8.7342e-07
4.4148e-05,3.0795e-05,1.1521,-1.2614e-07,-0.00010115,-8.7448e-07
4.4209e-05,3.0864e-05,1.1526,-1.2649e-07,-0.00010134,-8.7554e-07
4.4269e-05,3.0933e-05,1.1531,-1.2684e-07,-0.00010153,-8.7661e-07
4.4329e-05,3.1002e-05,1.1536,-1.2719e-07,-0.00010172,-8.7767e-07
4.4389e-05,3.1071e-05,1.1541,-1.2754e-07,-0.00010191,-8.7874e-07
4.4449e-05,3.114e-05,1.1546,-1.2789e-07,-0.0001021,-8.7981e-07
4.4508e-05,3.1209e-05,1.1551,-1.2824e-07,-0.00010229,-8.8088e-07
4.4568e-05,3.1277e-05,1.1556,-1.2859e-07,-0.00010248,-8.8195e-07
4.4627e-05,3.1346e-05,1.1561,-1.2894e-07,-0.00010267,-8.8302e-07
4.4686e-05,3.1414e-05,1.1566,-1.293e-07,-0.00010286,-8.841e-07
4.4746e-05,3.1483e-05,1.1571,-1.2965e-07,-0.00010305,-8.8517e-07
4.4805e-05,3.1551e-05,1.1576,-1.3e-07,-0.00010325,-8.8625e-07
4.4863e-05,3.1619e-05,1.158,-1.3035e-07,-0.00010344,-8.8732e-07
4.4922e-05,3.1687e-05,1.1585,-1.307e-07,-0.00010363,-8.884e-07
4.4981e-05,3.1755e-05,1.159,-1.3105e-07,-0.00010382,-8.8948e-07
4.5039e-05,3.1823e-05,1.1595,-1.3141e-07,-0.00010402,-8.9056e-07
4.5097e-05,3.1891e-05,1.16,-1.3176e-07,-0.00010421,-8.9165e-07
4.5156e-05,3.1958e-05,1.1604,-1.3211e-07,-0.0001044,-8.9273e-07
4.5214e-05,3.2026e-05,1.1609,-1.3246e-07,-0.0001046,-8.9381e-07
4.5272e-05,3.2093e-05,1.1614,-1.3282e-07,-0.00010479,-8.949e-07
4.5329e-05,3.2161e-05,1.1619,-1.3317e-07,-0.00010499,-8.9599e-07
4.5387e-05,3.2228e-05,1.1623,-1.3352e-07,-0.00010518,-8.9708e-07
4.5444e-05,3.2295e-05,1.1628,-1.3387e-07,-0.00010537,-8.9817e-07
4.5502e-05,3.2362e-05,1.1633,-1.3423e-07,-0.00010557,-8.9926e-07
4.5559e-05,3.2429e-05,1.1637,-1.3458e-07,-0.00010577,-9.0035e-07
4.5616e-05,3.2495e-05,1.1642,-1.3493e-07,-0.00010596,-9.0145e-07
4.5673e-05,3.2562e-05,1.1646,-1.3529e-07,-0.00010616,-9.0254e-07
4.573e-05,3.2628e-05,1.1651,-1.3564e-07,-0.00010635,-9.0364e-07
4.5786e-05,3.2695e-05,1.1655,-1.3599e-07,-0.00010655,-9.0474e-07
4.5843e-05,3.2761e-05,1.166,-1.3635e-07,-0.00010675,-9.0584e-07
4.5899e-05,3.2827e-05,1.1664,-1.367e-07,-0.00010694,-9.0694e-07
4.5956e-05,3.2893e-05,1.1669,-1.3705e-07,-0.00010714,-9.0804e-07
4.6012e-05,3.2959e-05,1.1673,-1.3741e-07,-0.00010734,-9.0914e-07
4.6068e-05,3.3025e-05,1.1678,-1.3776e-07,-0.00010754,-9.1025e-07
4.6123e-05,3.3091e-05,1.1682,-1.3811e-07,-0.00010774,-9.1136e-07
4.6179e-05,3.3156e-05,1.1687,-1.3847e-07,-0.00010793,-9.1247e-07
4.6235e-05,3.3222e-05,1.1691,-1.3882e-07,-0.00010813,-9.1358e-07
4.629e-05,3.3287e-05,1.1695,-1.3917e-07,-0.00010833,-9.1469e-07
4.6345e-05,3.3352e-05,1.17,-1.3953e-07,-0.00010853,-9.158e-07
4.64e-05,3.3417e-05,1.1704,-1.3988e-07,-0.00010873,-9.1691e-07
4.6455e-05,3.3482e-05,1.1708,-1.4023e-07,-0.00010893,-9.1803e-07
4.651e-05,3.3547e-05,1.1713,-1.4059e-07,-0.00010913,-9.1915e-07
4.6565e-05,3.3611e-05,1.1717,-1.4094e-07,-0.00010933,-9.2027e-07
4.6619e-05,3.3676e-05,1.1721,-1.4129e-07,-0.00010953,-9.2139e-07
4.6673e-05,3.374e-05,1.1726,-1.4165e-07,-0.00010973,-9.2251e-07
4.6728e-05,3.3804e-05,1.173,-1.42e-07,-0.00010993,-9.2363e-07
4.6782e-05,3.3868e-05,1.1734,-1.4235e-07,-0.00011014,-9.2476e-07
4.6836e-05,3.3932e-05,1.1738,-1.4271e-07,-0.00011034,-9.2588e-07
4.6889e-05,3.3996e-05,1.1742,-1.4306e-07,-0.00011054,-9.2701e-07
4.6943e-05,3.4059e-05,1.1746,-1.4341e-07,-0.00011074,-9.2814e-07
4.6997e-05,3.4123e-05,1.1751,-1.4377e-07,-0.00011094,-9.2927e-07
4.705e-05,3.4186e-05,1.1755,-1.4412e-07,-0.00011115,-9.304e-07
4.7103e-05,3.425e-05,1.1759,-1.4447e-07,-0.00011135,-9.3154e-07
4.7156e-05,3.4313e-05,1.1763,-1.4482e-07,-0.00011155,-9.3267e-07
4.7209e-05,3.4375e-05,1.1767,-1.4518e-07,-0.00011176,-9.3381e-07
4.7262e-05,3.4438e-05,1.1771,-1.4553e-07,-0.00011196,-9.3495e-07
4.7314e-05,3.4501e-05,1.1775,-1.4588e-07,-0.00011217,-9.3609e-07
4.7367e-05,3.4563e-05,1.1779,-1.4624e-07,-0.00011237,-9.3723e-07
4.7419e-05,3.4626e-05,1.1783,-1.4659e-07,-0.00011258,-9.3837e-07
4.7471e-05,3.4688e-05,1.1787,-1.4694e-07,-0.00011278,-9.3952e-07
4.7523e-05,3.475e-05,1.1791,-1.4729e-07,-0.00011299,-9.4067e-07
4.7575e-05,3.4812e-05,1.1795,-1.4765e-07,-0.00011319,-9.4182e-07
4.7627e-05,3.4873e-05,1.1799,-1.48e-07,-0.0001134,-9.4297e-07
4.7678e-05,3.4935e-05,1.1802,-1.4835e-07,-0.00011361,-9.4412e-07
4.773e-05,3.4996e-05,1.1806,-1.487e-07,-0.00011381,-9.4527e-07
4.7781e-05,3.5057e-05,1.181,-1.4905e-07,-0.00011402,-9.4643e-07
4.7832e-05,3.5118e-05,1.1814,-1.494e-07,-0.00011423,-9.4758e-07
4.7883e-05,3.5179e-05,1.1818,-1.4976e-07,-0.00011443,-9.4874e-07
4.7934e-05,3.524e-05,1.1822,-1.5011e-07,-0.00011464,-9.499e-07
4.7984e-05,3.5301e-05,1.1825,-1.5046e-07,-0.00011485,-9.5107e-07
4.8035e-05,3.5361e-05,1.1829,-1.5081e-07,-0.00011506,-9.5223e-07
4.8085e-05,3.5421e-05,1.1833,-1.5116e-07,-0.00011527,-9.5339e-07
4.8135e-05,3.5481e-05,1.1837,-1.5151e-07,-0.00011548,-9.5456e-07
4.8185e-05,3.5541e-05,1.184,-1.5186e-07,-0.00011569,-9.5573e-07
4.8235e-05,3.5601e-05,1.1844,-1.5221e-07,-0.0001159,-9.569e-07
4.8285e-05,3.5661e-05,1.1848,-1.5256e-07,-0.00011611,-9.5807e-07
4.8334e-05,3.572e-05,1.1851,-1.5291e-07,-0.00011632,-9.5925e-07
4.8384e-05,3.5779e-05,1.1855,-1.5326e-07,-0.00011653,-9.6042e-07
4.8433e-05,3.5838e-05,1.1858,-1.5361e-07,-0.00011674,-9.616e-07
4.8482e-05,3.5897e-05,1.1862,-1.5396e-07,-0.00011695,-9.6278e-07
4.8531e-05,3.5956e-05,1.1866,-1.5431e-07,-0.00011716,-9.6396e-07
4.858e-05,3.6014e-05,1.1869,-1.5466e-07,-0.00011737,-9.6515e-07
4.8628e-05,3.6073e-05,1.1873,-1.5501e-07,-0.00011759,-9.6633e-07
